audit_row_id,row_type,candidate_or_requirement_id,category,native_label_index_order,native_order,existing_source_video,start_timestamp,end_timestamp,existing_derivative_frame_references,clearly_visible,not_visible,required_views,available_views,missing_views,menu_label_visible,native_order_visible,environment_metadata_available,framing_quality,lighting_consistency,obstruction_notes,hairstyle_consistency,facial_hair_consistency,eye_black_or_accessory_obstruction,motion_or_compression_issue,primary_classification,confidence_in_classification,can_frame_reextraction_solve_it,can_second_verifier_review_solve_it,requires_new_recording,exact_reason,exact_next_action,production_eligibility,blocking_reason
candidate-CF27_XBOXUNKNOWN_RTG_SKINTONE_003,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINTONE_003,Skin Tone,Skin Tone 03,3,phase0-video-004,48-49,7,phase0-frame-video-004-tl-021,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINTONE_004,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINTONE_004,Skin Tone,Skin Tone 04,4,phase0-video-004,12-13,7,phase0-frame-video-004-tl-003,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINTONE_006,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINTONE_006,Skin Tone,Skin Tone 06,6,phase0-video-004,29-30,7,phase0-frame-video-004-tl-011,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINTONE_007,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINTONE_007,Skin Tone,Skin Tone 07,7,phase0-video-004,27-28,7,phase0-frame-video-004-tl-010,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINTONE_008,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINTONE_008,Skin Tone,Skin Tone 08,8,phase0-video-004,25-26,7,phase0-frame-video-004-tl-009,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINTONE_009,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINTONE_009,Skin Tone,Skin Tone 09,9,phase0-video-004,8-11,7,phase0-frame-video-004-tl-002,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINTONE_010,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINTONE_010,Skin Tone,Skin Tone 10,10,phase0-video-004,14-14,7,phase0-frame-video-004-tl-017; phase0-frame-video-004-tl-004,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch; duplicate resolution,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete; duplicate review required
candidate-CF27_XBOXUNKNOWN_RTG_SKINTONE_011,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINTONE_011,Skin Tone,Skin Tone 11,11,phase0-video-004,50-51,7,phase0-frame-video-004-tl-022,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINTONE_012,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINTONE_012,Skin Tone,Skin Tone 12,12,phase0-video-004,43-44,7,phase0-frame-video-004-tl-018,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINTONE_013,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINTONE_013,Skin Tone,Skin Tone 13,13,phase0-video-004,39-40,7,phase0-frame-video-004-tl-016,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINTONE_017,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINTONE_017,Skin Tone,Skin Tone 17,17,phase0-video-004,37-38,7,phase0-frame-video-004-tl-015,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINTONE_018,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINTONE_018,Skin Tone,Skin Tone 18,18,phase0-video-004,20-22,7,phase0-frame-video-004-tl-007,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINTONE_019,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINTONE_019,Skin Tone,Skin Tone 19,19,phase0-video-004,17-19,7,phase0-frame-video-004-tl-006,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINTONE_020,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINTONE_020,Skin Tone,Skin Tone 20,20,phase0-video-004,15-16,7,phase0-frame-video-004-tl-005,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINTONE_021,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINTONE_021,Skin Tone,Skin Tone 21,21,phase0-video-004,23-24,7,phase0-frame-video-004-tl-008,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINTONE_022,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINTONE_022,Skin Tone,Skin Tone 22,22,phase0-video-004,35-36,7,phase0-frame-video-004-tl-014,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINTONE_023,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINTONE_023,Skin Tone,Skin Tone 23,23,phase0-video-004,52-53.82,7,phase0-frame-video-004-tl-023,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINTONE_024,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINTONE_024,Skin Tone,Skin Tone 24,24,phase0-video-004,33-34,7,phase0-frame-video-004-tl-013,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINTONE_029,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINTONE_029,Skin Tone,Skin Tone 29,29,phase0-video-004,31-32,7,phase0-frame-video-004-tl-012,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
